"gene_name","sigma_b_sq_stationary","sigma_eps_sq_stationary","range_stationary","prop_spatial_stationary","log_ml_stationary","sigma_b_sq_nonstationary","sigma_eps_sq_nonstationary","range_nonstationary","prop_spatial_nonstationary","log_ml_nonstationary","log_bayes_factor","bayes_factor","bf_interpretation","dataset_name","dataset_file","n_spots","n_genes_total"
"RPN2",0.0283880756284687,0.59410115305212,513.135069276889,0.0456041234458616,-4979.43750931792,0.0354053407569008,0.592214436195752,338.309867985485,0.0564120858791417,-4987.30533923163,-7.86782991371183,0.000382864309934462,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MANBAL",0.000786079355689883,0.299448885466731,175.444833040556,0.00261821389175915,-3489.24245201207,0.000358208932661659,0.299478000265355,273.675373336095,0.00119468203530112,-3493.38221388868,-4.13976187661228,0.0159266435593246,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SRC",0.000673000389027684,0.0573835230666471,128.439481394124,0.0115921579345258,17.9668842362348,9.41607517116175e-06,0.0574030489291449,45.5804092092815,0.000164007505520864,14.3725066206405,-3.59437761559429,0.027477779596716,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"BLCAP",0.00545868659536465,0.507703775339533,629.603556629082,0.0106373458705114,-4621.63768374935,0.00216860665077249,0.507394551756166,520.217360974878,0.00425581523113301,-4626.65927098578,-5.02158723643424,0.00659405207894741,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CTNNBL1",0.00148772921645908,0.321200085646273,190.300102484234,0.00461042886633928,-3640.3067873879,1.53763541322486e-06,0.321419378025917,1858.83416095098,4.78386856082823e-06,-3644.50439150272,-4.19760411482321,0.0150315475743906,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"VSTM2L",0.0140629054492494,0.150227418667423,131.346453516549,0.0855978921756982,-2045.35070875496,0.000303300880073715,0.15314796262772,90.846644199862,0.00197652904994366,-2050.17021323694,-4.81950448198131,0.00807078536799538,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TTI1",0.000191140086014038,0.154462613216754,388.614852226845,0.00123592271077857,-2087.56112194597,0.000269945264690035,0.153891706853926,388.104836259334,0.00175105326765915,-2093.33231335232,-5.77119140634932,0.00311604282854371,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RPRD1B",0.000424343233293906,0.386159082959553,267.207911081705,0.00109767570087762,-4029.9276886288,3.13543525033559e-05,0.385939137010431,47.5664192335538,8.12351026956432e-05,-4034.13855534992,-4.21086672112506,0.014833506251744,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TGM2",0.0481739183153771,0.721514394869081,671.731296213622,0.0625888655059157,-5411.71006307275,0.0485682410151859,0.721314207850676,664.74683755471,0.0630852685195426,-5420.07316529862,-8.36310222587235,0.000233319400416547,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"KIAA1755",0.00301618054334015,0.0821154805495025,227.738170761663,0.0354295981614969,-746.233056041323,3.16391384382905e-07,0.0824250611814618,16740.8536696745,3.83851907870587e-06,-751.383851728502,-5.15079568717931,0.00579479205022055,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SNHG17",6.90960109883141e-05,0.0954866120071064,798.213807538715,0.000723096635684284,-1065.6611665226,2.72360732342849e-05,0.0954494397314256,241.727506774571,0.000285264154881224,-1069.28922548608,-3.62805896348323,0.0265677032749422,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SNHG11",9.21602800889166e-06,0.113231293835347,138.915154793031,8.13845506348602e-05,-1422.01252845889,2.62934530421683e-06,0.113103759934091,769.436513068974,2.32466558341088e-05,-1427.05823090373,-5.04570244483398,0.00643693718212355,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RALGAPB",1.32101930605812e-08,0.246050468241058,6.61721517547713,5.36889543262223e-08,-3069.34112808708,0.00459495400766865,0.244417394430867,158.244410228925,0.018452715443559,-3074.60425261252,-5.2631245254438,0.00517909719052614,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ACTR5",1.09915365208155,0.076372074349226,23.7390115698869,0.935031558534144,-625.664424004668,0.0384125253750114,0.0774691566846858,86.9448390027613,0.331480564419344,-629.537457586672,-3.8730335820037,0.0207951897299447,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"DHX35",8.46376572586779e-07,0.174705240918013,167.786932396215,4.84457402540093e-06,-2345.58545927126,4.47960816835953e-11,0.174702263297403,1697.461026983,2.56413859938669e-10,-2348.16109474133,-2.5756354700643,0.0761054446969856,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MAFB",0.00114320943940035,0.240078059625929,309.524841713573,0.0047392563841074,-3022.48118418369,6.66575611869686e-05,0.239752932388977,260.528482115611,0.000277948774746969,-3029.68479537944,-7.20361119574955,0.000743894603038046,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TOP1",0.00937990837034812,0.389681010307016,417.319182963425,0.0235049535831186,-4063.10100221871,0.00248501597344406,0.389237504515193,468.586498509974,0.00634381697111578,-4067.43711226951,-4.33611005080047,0.0130873383963516,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PLCG1",1.57209201017211e-05,0.179322405381409,76.5968802277291,8.76607803702068e-05,-2399.55780047116,8.83148570574676e-05,0.178909485196571,168.470023030439,0.000493385153510311,-2406.00072836197,-6.44292789081601,0.00159173941211395,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ZHX3",0.00220786933838024,0.245885461033705,300.200589207172,0.00889934983366512,-3072.86956572067,1.81986006024076e-06,0.245962103785076,413.802772743779,7.39889018385624e-06,-3077.17493854122,-4.30537282054865,0.0134958530724095,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"LPIN3",5.34061019566002e-06,0.174142656952791,246.243678599792,3.06670778326256e-05,-2338.40450582854,3.06333192483936e-07,0.174119446744893,292.780593367617,1.75932475821143e-06,-2342.57772408141,-4.17321825286626,0.0154026107784019,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"EMILIN3",5.60768339138053e-05,0.131227368720211,133.54645330449,0.000427143221882352,-1738.9428116631,9.05216586692737e-07,0.131124821299635,572.239739763317,6.90342475685541e-06,-1740.64580859283,-1.70299692972776,0.182136853943843,"Moderate for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CHD6",0.000948847860732503,0.306543759526734,267.521504955256,0.00308575828470853,-3540.21470914643,1.66917829666047e-05,0.305858390087556,169.940578630537,5.45705876547024e-05,-3544.46949107667,-4.25478193023127,0.0141961861670907,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SRSF6",0.00371824232670339,0.336518439861048,389.610939301728,0.0109283993213041,-3743.32919316091,0.00376970821873506,0.334839283314875,411.491678538721,0.0111329241484743,-3751.95794395359,-8.62875079268179,0.000178887973810198,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"L3MBTL1",6.68258627224986e-05,0.0838385525414977,810.307274181778,0.000796443136226145,-790.042553351323,0.00222977890849397,0.0833325752487915,134.516152799325,0.0260602800198212,-793.534029347952,-3.49147599662888,0.030455886194457,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"IFT52",1.22292418123206e-13,0.141746657448709,138.128163174249,8.62753452703833e-13,-1900.45455448231,0.000927682582677333,0.140951154226883,163.843725529713,0.00653855503426865,-1908.77741582511,-8.32286134280093,0.000242899849196848,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"JPH2",0.00223259901556259,0.505460333564245,660.181104774936,0.00439753810284061,-4609.47164487071,0.000276103209849051,0.504251101250142,71.7919966001788,0.000547251381904315,-4611.0957379053,-1.62409303459299,0.197090348294749,"Moderate for stationary","HumanHeart","HumanHeart.rds",4247,36601
